event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
260309976,true,1994-04-06 13:00:00.000,14.2939623981,45.9354980682,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",445266.42664638255,5087123.252445923,"33N"
260309977,true,1994-04-07 13:00:00.000,14.3010488246,45.9359915199,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",445816.2616230905,5087173.237448106,"33N"
260309978,true,1994-04-15 11:00:00.000,14.2973006284,45.8498142763,"ia","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",445441.37413894344,5077601.110234429,"33N"
260309979,true,1994-04-17 12:30:00.000,14.2801021713,45.8605046857,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",444116.77167616587,5078800.75019206,"33N"
260309980,true,1994-04-19 14:00:00.000,14.2968795501,45.8576848437,"nm","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",445416.381640207,5078475.847706235,"33N"
260309981,true,1994-04-24 17:20:00.000,14.2729243328,45.9171456382,"ai","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",443616.92168985493,5085098.860007725,"33N"
260309982,true,1994-04-27 15:00:00.000,14.346952667,45.8154668304,"ia","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",449265.2265252744,5073752.265342464,"33N"
260309983,true,1994-05-06 16:00:00.000,14.3473621205,45.8354895777,"nm","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",449315.2115190356,5075976.597779621,"33N"
260309984,true,1994-05-11 12:30:00.000,14.32055081,45.8702001338,"ia","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447265.8265839372,5079850.435168894,"33N"
260309985,true,1994-05-16 13:10:00.000,14.3031943126,45.9191337864,"nm","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",445966.2166208168,5085298.799999121,"33N"
260309986,true,1994-05-21 16:15:00.000,14.3072155373,45.9067862588,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446266.1266167561,5083924.212542239,"33N"
260309987,true,1994-05-28 15:15:00.000,14.3220055866,45.8564870106,"aa","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447365.79657648725,5078325.892715175,"33N"
260309988,true,1994-06-01 11:30:00.000,14.3411730948,45.8145338558,"ii","together with Mishko","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",448815.3615344114,5073652.295348286,"33N"
260309989,true,1994-06-03 11:30:00.000,14.3338103668,45.9193163744,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",448340.5040516585,5085298.8000030145,"33N"
260309990,true,1994-06-05 13:45:00.000,14.3491984741,45.8435981744,"nm","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",449465.1665151778,5076876.32774997,"33N"
260309991,true,1994-06-08 14:45:00.000,14.3097987258,45.906352,"ii","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446466.06660622923,5083874.227538749,"33N"
260309992,true,1994-06-10 12:00:00.000,14.3255438999,45.8567328979,"ii","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447640.714070487,5078350.885213733,"33N"
260309993,true,1994-06-14 15:30:00.000,14.3159288047,45.9057140258,"aa","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446940.9240905376,5083799.250047599,"33N"
260309994,true,1994-06-20 17:25:00.000,14.2907030839,45.9129834214,"aa","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",444991.5091519136,5084624.002527045,"33N"
260309995,true,1994-06-22 20:00:00.000,14.275457791,45.8710478358,"nm","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",443766.8766887899,5079975.397657155,"33N"
260309996,true,1994-06-23 12:00:00.000,14.2949850024,45.8547488554,"aa","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",445266.4266468992,5078150.945218432,"33N"
260309997,true,1994-06-27 13:00:00.000,14.3294556593,45.8794755434,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447965.61656485446,5080875.1276374,"33N"
260309998,true,1994-06-28 17:00:00.000,14.3317868805,45.8461970491,"ia","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",448115.5715543083,5077176.2377464315,"33N"
260309999,true,1994-07-08 12:40:00.000,14.3133544377,45.9315672391,"ii","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446765.9765962475,5086673.387458485,"33N"
260310000,true,1994-07-09 15:50:00.000,14.3087745396,45.9369382889,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446416.0816107265,5087273.207440476,"33N"
260310001,true,1994-07-12 15:30:00.000,14.2962782771,45.854306933,"aa","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",445366.39664275764,5078100.960215604,"33N"
260310002,true,1994-07-13 11:10:00.000,14.2738566155,45.8703628315,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",443641.9141907841,5079900.42016033,"33N"
260310003,true,1994-07-14 11:30:00.000,14.3510275149,45.8800499879,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",449640.1140085104,5080925.112632887,"33N"
260310004,true,1994-07-15 12:00:00.000,14.3410143855,45.8552485363,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",448840.35403442726,5078175.937720373,"33N"
260310005,true,1994-07-20 16:10:00.000,14.2663288151,45.9040566611,"aa","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",443092.0792061124,5083649.295055931,"33N"
260310006,true,1994-07-21 15:00:00.000,14.2748138056,45.8710437506,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",443716.8916887157,5079975.397663305,"33N"
260310007,true,1994-07-25 12:15:00.000,14.3200153561,45.8348802098,"ii","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447190.84908761655,5075926.612785458,"33N"
260310008,true,1994-07-27 10:45:00.000,14.2741786042,45.8703648773,"ii","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",443666.9066922505,5079900.420165304,"33N"
260310009,true,1994-07-28 16:00:00.000,14.3307276359,45.8808326783,"ii","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",448065.5865598254,5081025.082633404,"33N"
260310010,true,1994-07-30 10:00:00.000,14.3494364085,45.850797851,"ii","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",449490.15901659464,5077676.087726524,"33N"
260310011,true,1994-08-02 15:25:00.000,14.3262230428,45.8538125901,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447690.69907054614,5078025.982718981,"33N"
260310012,true,1994-08-04 12:30:00.000,14.2963079027,45.8774766454,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",445391.38913580327,5080675.18763947,"33N"
260310013,true,1994-08-05 11:20:00.000,14.3141303645,45.8685871488,"ii","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446765.9766005076,5079675.487665106,"33N"
260310014,true,1994-08-06 12:10:00.000,14.3118319762,45.8982662267,"ai","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446616.0216032699,5082974.497575514,"33N"
260310015,true,1994-08-10 06:20:00.000,14.32240126,45.8504157794,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447390.7890755702,5077651.095231196,"33N"
260310016,true,1994-08-12 07:10:00.000,14.2875670747,45.8810216241,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",444716.5916574879,5081075.067625466,"33N"
260310017,true,1994-08-14 11:00:00.000,14.2888409306,45.8821542908,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",444816.5616591306,5081200.030129307,"33N"
260310018,true,1994-08-16 11:40:00.000,14.3019288914,45.8658138968,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",445816.261629927,5079375.577673825,"33N"
260310019,true,1994-08-18 16:05:00.000,14.3339750439,45.8786021894,"ii","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",448315.51155048644,5080775.157635428,"33N"
260310020,true,1994-08-19 11:15:00.000,14.2708793028,45.8764174314,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",443416.98170124314,5080575.2176449485,"33N"
260310021,true,1994-08-24 12:55:00.000,14.3443761725,45.843120711,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",449090.2790306523,5076826.342751413,"33N"
260310022,true,1994-08-29 18:25:00.000,14.2798576171,45.9043676677,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",444141.7641761594,5083674.287550013,"33N"
260310023,true,1994-08-30 15:20:00.000,14.2744947396,45.8708167784,"ii","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",443691.89918655175,5079950.40515667,"33N"
260310024,true,1994-09-02 12:20:00.000,14.2892124968,45.9035264587,"ii","","1","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",444866.54665264254,5083574.317552306,"33N"
260310025,true,1994-09-04 11:30:00.000,14.3136623461,45.9066002165,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446765.97659902694,5083899.220039528,"33N"
260310026,true,1994-09-05 16:15:00.000,14.3267339095,45.9181501768,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447790.6690646843,5085173.837505558,"33N"
260310027,true,1994-09-08 12:00:00.000,14.3232409114,45.9138555903,"ii","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447515.7515779091,5084698.980015411,"33N"
260310028,true,1994-09-09 10:30:00.000,14.315284413,45.9057101664,"ii","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446890.9390931589,5083799.250049469,"33N"
260310029,true,1994-09-13 11:45:00.000,14.3449881673,45.8458235929,"aa","","2","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",449140.2640287244,5077126.252745523,"33N"
260310030,true,1994-09-16 10:00:00.000,14.3345923687,45.8538616349,"aa","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",448340.5040544448,5078025.982721354,"33N"
260310031,true,1994-09-22 10:40:00.000,14.3078767132,45.9054405935,"ii","","3","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",446316.11161389115,5083774.257544155,"33N"
260310032,true,1994-09-23 06:30:00.000,14.3175425409,45.9054987296,"aa","","4","radio-transmitter","Ursus arctos","metka","metka","Brown bear Slovenia 1993-1999",447065.8865853024,5083774.257549182,"33N"
260310034,true,1995-04-16 21:00:00.000,14.3025221824,45.8698665624,"aa","","4","radio-transmitter","Ursus arctos","milan","milan","Brown bear Slovenia 1993-1999",445866.2466245369,5079825.442664611,"33N"
260310035,true,1995-04-18 16:00:00.000,14.5248064453,45.7072438252,"aa","","2","radio-transmitter","Ursus arctos","milan","milan","Brown bear Slovenia 1993-1999",463011.1011109212,5061630.90320653,"33N"
260310036,true,1995-04-25 11:00:00.000,14.4467330963,45.7775272041,"ii","","3","radio-transmitter","Ursus arctos","milan","milan","Brown bear Slovenia 1993-1999",456987.9087909635,5069478.547972404,"33N"
260310038,true,1994-04-07 22:00:00.000,14.3283729785,45.8891418685,"aa","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",447890.6390675263,5081949.805105443,"33N"
260310039,true,1994-04-08 16:00:00.000,14.3216061286,45.889326841,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",447365.7965835505,5081974.79759977,"33N"
260310040,true,1994-04-09 16:35:00.000,14.314964984,45.9054833066,"ia","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",446865.9465970125,5083774.257550645,"33N"
260310041,true,1994-04-10 12:30:00.000,14.3207096169,45.9100165049,"nm","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",447315.8115782712,5084274.107526835,"33N"
260310042,true,1994-04-20 17:00:00.000,14.5256949082,45.8298455125,"ii","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",463161.0561028575,5075251.815302284,"33N"
260310043,true,1994-04-25 14:45:00.000,14.4036591893,45.8675148358,"ai","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",453713.89139263623,5079500.540180514,"33N"
260310044,true,1994-04-26 14:00:00.000,14.4121482528,45.8869491947,"nm","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",454388.6888682064,5081654.893606706,"33N"
260310045,true,1994-04-28 12:00:00.000,14.4126770274,45.867336596,"ia","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",454413.6813699563,5079475.547675642,"33N"
260310046,true,1994-04-29 09:30:00.000,14.4047117592,45.8895650575,"ia","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",453813.861387702,5081949.805099328,"33N"
260310047,true,1994-05-01 11:30:00.000,14.4115092917,45.8864510248,"ii","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",454338.70386965823,5081599.910112216,"33N"
260310048,true,1994-05-07 17:00:00.000,14.5140544398,45.83632009,"ii","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",462261.3261347097,5075976.597785339,"33N"
260310049,true,1994-05-12 12:00:00.000,14.3762808762,45.8682684589,"nm","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",451589.52895040053,5079600.510168778,"33N"
260310050,true,1994-05-13 19:00:00.000,14.3850364481,45.8626922457,"nm","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",452264.3264314355,5078975.697693964,"33N"
260310051,true,1994-05-25 13:30:00.000,14.5026469232,45.8524672257,"ii","","1","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",461386.58866087865,5077776.057724358,"33N"
260310052,true,1994-06-01 11:30:00.000,14.3411730948,45.8145338558,"ia","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",448815.3615344114,5073652.295348286,"33N"
260310053,true,1994-06-06 18:00:00.000,14.513795787,45.8660120222,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",462261.3261340989,5079275.607680468,"33N"
260310054,true,1994-06-12 12:00:00.000,14.2584902636,45.9361731764,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",442517.251724651,5087223.22243849,"33N"
260310055,true,1994-06-13 12:00:00.000,14.1813449886,45.8767108241,"ii","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",436469.0669084086,5080675.187635419,"33N"
260310056,true,1994-06-14 09:15:00.000,14.1198448252,45.9167439254,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",431745.4845485449,5085173.837502553,"33N"
260310057,true,1994-06-18 21:00:00.000,14.2706119878,45.9951862678,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",443516.951692839,5093771.257246477,"33N"
260310058,true,1994-06-19 10:30:00.000,14.2795976866,45.9493549379,"nm","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",444166.7566753089,5088672.787396847,"33N"
260310059,true,1994-06-20 19:35:00.000,14.3632945186,45.905762814,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",450614.8214794252,5083774.257542403,"33N"
260310060,true,1994-06-21 14:00:00.000,14.4270228559,45.8813561085,"ii","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",455538.34383593535,5081025.082624038,"33N"
260310061,true,1994-06-22 13:00:00.000,14.506044418,45.8686781366,"nm","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",461661.50615239504,5079575.517669216,"33N"
260310062,true,1994-06-23 17:00:00.000,14.516835207,45.8124873663,"ii","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999",462461.26612609986,5073327.392861677,"33N"
